$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K,$<MainMemory,$<obj2
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1576.8,6
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1594.0,5
1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1602.8,6
1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1561.2,6
1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1596.8,7
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1617.2,5
1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1621.6,4
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1608.8,6
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1642.0,6
1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1620.0,7
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1624.8,6
1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1632.4,7
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1625.6,7
1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1621.2,8
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1586.8,5
1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1590.0,6
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1594.8,6
0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1690.4,6
1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1636.4,5
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1576.0,7
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1619.2,6
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1625.6,7
1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1612.4,7
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1621.2,8
1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1591.2,6
1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1588.4,7
1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1623.2,7
1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1624.8,8
1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1610.0,7
1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1675.2,5
1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1631.2,8
1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1588.8,8
1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1632.0,9
1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1613.6,5
1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1612.0,6
1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1620.0,6
1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1626.0,7
1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1625.2,6
1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1648.8,7
1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1619.6,7
1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1698.8,6
1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1636.8,8
1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1625.6,6
1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1612.4,7
1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1638.8,7
1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1621.6,8
1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1633.6,7
1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1625.2,8
1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1627.6,8
1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1623.6,9
1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1643.2,6
1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1623.2,5
1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1652.0,7
1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1670.4,7
1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1672.8,8
1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1716.8,7
1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1724.0,8
1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1646.4,8
1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1666.0,9
1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1669.6,7
1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1662.0,8
1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1716.8,8
1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1678.0,6
1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1672.8,9
1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1656.4,8
1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1729.2,9
1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1672.8,9
1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1680.4,10
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1593.6,5
1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1580.8,6
1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1599.2,6
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1580.8,7
1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1593.6,6
1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1632.4,6
1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1596.8,7
1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1568.8,7
1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1596.4,8
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1602.8,6
1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1600.4,7
1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1619.2,7
1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1624.4,8
1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1621.6,7
1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1627.2,8
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1629.2,8
1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1687.2,7
1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1632.8,9
1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1616.4,6
1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1616.4,7
1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1621.2,7
1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1601.6,8
1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1650.4,7
1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1663.6,8
1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1643.2,8
1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1672.4,9
1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1639.6,7
1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1636.4,5
1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1615.6,8
1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1682.8,8
1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1665.6,9
1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1640.0,8
1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1665.2,9
1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1633.6,9
1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1659.6,10
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1586.0,6
1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1588.4,7
1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1612.4,7
1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1642.8,6
1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1577.6,8
1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1600.0,7
1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1603.6,8
1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1593.2,8
1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1592.4,9
1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1604.4,7
1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1624.8,8
1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1640.8,8
1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1626.0,9
1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1641.6,8
1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1618.8,6
1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1615.6,9
1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1630.0,9
1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1618.4,10
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1624.8,7
1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1616.0,8
1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1633.2,8
1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1632.8,9
1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1720.4,8
1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1733.2,9
1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1644.4,9
0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1690.0,7
1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1623.6,7
1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1674.0,10
1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1633.6,8
1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1629.6,9
1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1728.0,9
1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1660.4,10
1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1635.2,9
1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1743.6,10
1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1636.8,10
1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1678.8,11
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1572.0,4
1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1690.8,6
0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1598.4,5
0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1593.6,5
0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1598.0,6
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1624.4,5
0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1629.6,6
0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1610.0,6
0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1617.2,7
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1583.6,5
0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1602.8,6
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1629.2,6
1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1691.2,7
0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1638.8,7
0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1606.0,6
0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1632.8,7
0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1606.8,7
0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1612.0,8
0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1590.4,5
0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1602.8,6
0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1590.4,6
0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1598.8,7
0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1585.6,6
1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1710.4,7
0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1591.6,7
0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1608.4,7
0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1596.0,8
0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1612.8,6
0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1632.4,7
0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1626.4,7
0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1649.6,8
0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1633.6,7
0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1635.6,8
0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1624.4,8
1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1711.2,8
0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1630.0,9
0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1578.4,5
0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1577.6,6
0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1560.0,6
0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1597.2,7
0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1608.4,6
0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1615.2,7
0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1625.2,7
0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1621.6,8
0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1576.8,6
1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1632.8,5
0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1580.4,7
0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1600.8,7
0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1629.6,8
0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1567.2,7
0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1624.4,8
0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1596.0,8
0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1628.4,9
0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1588.4,6
0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1576.0,7
0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1588.4,7
1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1643.6,6
0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1588.4,8
0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1588.8,7
0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1592.8,8
0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1576.4,8
0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1592.4,9
0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1617.2,7
0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1620.4,8
0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1616.8,8
0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1632.0,9
0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1620.8,8
1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1697.2,6
0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1629.2,9
0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1631.6,9
0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1640.4,10
0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1606.8,5
0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1631.6,6
0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1648.4,6
0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1625.6,7
0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1662.0,6
0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1680.8,7
0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1663.6,7
1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1714.4,7
0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1673.2,8
0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1632.8,6
0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1633.2,7
0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1717.2,7
0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1724.8,8
0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1647.6,7
0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1717.2,8
0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1626.8,8
0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1728.8,9
0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1616.8,6
1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1639.6,6
0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1624.0,7
0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1616.8,7
0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1629.2,8
0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1622.0,7
0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1618.4,8
0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1641.6,8
0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1629.2,9
0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1656.4,7
0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1671.6,8
0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1641.6,8
0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1710.4,7
1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1702.8,7
0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1667.6,9
0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1662.0,8
0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1664.4,9
0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1666.8,9
0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1692.4,10
0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1618.8,6
0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1622.8,7
0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1639.6,7
0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1635.2,8
0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1662.8,7
1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1653.6,7
0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1678.8,8
0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1661.2,8
0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1673.6,9
0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1620.0,7
0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1602.4,8
0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1632.8,8
0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1653.2,9
0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1615.2,8
0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1665.2,9
0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1632.8,9
1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1711.2,8
0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1660.0,10
0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1614.4,7
0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1632.4,8
0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1644.0,8
0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1629.6,9
0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1617.2,8
0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1617.2,9
0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1637.6,9
0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1619.6,10
0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1721.6,8
1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1600.4,6
0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1732.8,9
0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1641.6,9
0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1672.4,10
0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1728.8,9
0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1657.2,10
0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1744.8,10
0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1671.6,11
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1587.6,4
1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1588.0,5
1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1600.8,5
1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1630.8,7
1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1587.6,6
1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1596.0,5
1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1619.6,6
1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1560.4,6
1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1594.0,7
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1622.8,5
1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1582.8,6
1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1637.6,6
1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1620.4,7
1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1613.6,6
1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1636.4,7
1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1638.8,7
1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1619.2,7
1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1628.0,8
1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1598.0,5
1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1598.4,6
1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1617.2,6
1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1582.4,7
1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1636.0,6
1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1629.6,7
1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1620.4,7
1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1633.6,8
1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1619.2,8
1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1605.2,6
1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1601.2,7
1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1650.8,7
1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1632.8,8
1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1619.2,7
1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1646.8,8
1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1586.0,8
1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1641.6,9
1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1587.2,5
1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1687.2,7
1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1591.6,6
1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1619.2,6
1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1583.2,7
